Date,Open,High,Low,Close,Volume,Adj Close
2007-04-13,170.00,170.60,166.90,168.95,172000,168.95
2007-04-12,170.40,170.95,167.40,168.65,316400,168.65
2007-04-11,172.00,172.80,169.50,171.00,348200,171.00
2007-04-10,171.50,172.85,170.10,172.55,165400,172.55
2007-04-05,171.00,171.80,170.05,171.50,160900,171.50
2007-04-04,172.65,175.50,170.50,171.15,328300,171.15
2007-04-03,164.50,173.90,164.45,172.60,773900,172.60
2007-04-02,160.75,163.75,160.75,162.80,148200,162.80
2007-03-30,160.00,164.45,159.00,162.15,371800,162.15
2007-03-29,156.50,163.00,156.20,162.60,716400,162.60
2007-03-28,162.00,162.30,155.65,156.70,411200,156.70
2007-03-27,162.40,165.15,159.30,162.50,753700,162.50
2007-03-26,161.50,167.00,160.25,162.10,631200,162.10
2007-03-23,161.25,163.10,158.25,162.05,512600,162.05
2007-03-22,159.50,160.40,157.15,157.50,187800,157.50
2007-03-21,155.00,156.95,154.00,156.05,708800,156.05
2007-03-20,152.85,156.00,150.70,155.60,343600,155.60
2007-03-19,152.80,153.55,150.65,152.15,151800,152.15
2007-03-16,146.20,151.00,146.20,150.05,310300,150.05
2007-03-15,146.60,148.45,145.50,147.10,208000,147.10
2007-03-14,145.30,147.85,143.30,145.00,331700,145.00
2007-03-13,151.70,152.30,149.00,149.20,216900,149.20
2007-03-12,151.70,152.80,148.30,151.15,249500,151.15
2007-03-09,151.05,152.80,149.40,150.55,242000,150.55
2007-03-08,149.50,154.95,148.85,151.70,383100,151.70
2007-03-07,147.30,148.95,145.00,147.75,261600,147.75
2007-03-06,143.60,147.40,143.00,147.00,320900,147.00
2007-03-05,142.35,145.00,141.75,143.65,348400,143.65
2007-03-02,149.10,152.00,146.50,148.25,412900,148.25
2007-03-01,153.00,156.45,142.90,148.00,424900,148.00
2007-02-28,148.10,152.90,141.50,151.15,686300,151.15
2007-02-27,159.00,160.90,150.00,150.90,356400,150.90
2007-02-26,160.90,161.90,160.10,160.90,118200,160.90
2007-02-23,161.55,161.70,159.85,161.20,98900,161.20
2007-02-22,161.90,162.50,161.10,161.55,196500,161.55
2007-02-21,162.00,162.50,159.30,159.75,132300,159.75
2007-02-20,161.95,162.00,161.00,161.75,77300,161.75
2007-02-19,161.80,162.50,159.15,161.95,64900,161.95
2007-02-16,161.15,161.85,159.00,161.05,301300,161.05
2007-02-15,162.50,162.50,160.00,160.70,137900,160.70
2007-02-14,161.50,163.30,161.15,162.50,334300,162.50
2007-02-13,160.80,163.45,159.45,160.35,405400,160.35
2007-02-12,161.85,162.95,159.65,160.70,145200,160.70
2007-02-09,166.10,167.20,160.40,162.15,291900,162.15
2007-02-08,163.30,166.80,162.70,165.10,360400,165.10
2007-02-07,156.95,168.00,155.25,163.45,523200,163.45
2007-02-06,156.00,156.05,154.65,155.75,280100,155.75
2007-02-05,155.00,156.25,153.85,155.45,291000,155.45
2007-02-02,152.00,156.30,148.00,155.00,493600,155.00
2007-02-01,159.00,159.00,153.20,153.30,333000,153.30
2007-01-31,155.50,158.80,153.50,157.55,242400,157.55
2007-01-30,155.10,156.00,152.15,155.15,125900,155.15
2007-01-29,154.40,155.90,154.00,155.65,160600,155.65
2007-01-26,154.35,154.85,151.10,153.50,137100,153.50
2007-01-25,157.00,161.70,153.20,154.70,253100,154.70
2007-01-24,150.20,155.00,150.20,155.00,320800,155.00
2007-01-23,150.30,151.10,148.05,149.00,154800,149.00
2007-01-22,150.30,156.45,150.30,151.00,1034300,151.00
2007-01-19,144.95,150.40,144.95,149.20,917900,149.20
2007-01-18,147.60,147.60,144.30,144.95,625400,144.95
2007-01-17,146.75,148.50,144.40,146.35,168400,146.35
2007-01-16,142.30,148.50,140.50,146.75,462300,146.75
